"Id","","Name","Domain","Suggested Negative Control","Sort Order","Publication Count (Descendant Concept Match)","Publication Count (Exact Concept Match)","Publication Count (Parent Concept Match)","Publication Count (Ancestor Concept Match)","Indicated / Contraindicated","Broad Concept","Drug Induced Concept","Pregnancy Concept","Product Label Count (Descendant Concept Match)","Product Label (Exact Concept Match)","Product Label (Parent Concept Match)","Product Label (Ancestor Concept Match)","FAERS Count (Descendant Concept Match)","FAERS Count (Exact Concept Match)","FAERS Count (Parent Concept Match)","FAERS Count (Ancestor Concept Match)","User Excluded","User Included","Optimized Out","Not Prevalent","Drug Label Exists","RC","DRC"
"1502809","","Tolazamide","","Y","1,298","0","0","0","0","N","N","N","N","0","0","0","0","0","0","0","0","N","N","N","N","1","37,902","202,350"
"745790","","Pimozide","","Y","1,290","0","0","0","0","N","N","N","N","0","0","0","0","0","0","0","0","N","N","N","N","1","59,657","314,764"
"735951","","Riluzole","","Y","1,289","0","0","0","0","N","N","N","N","0","0","0","0","0","0","0","0","N","N","N","N","1","59,453","344,305"
"35603277","","cariprazine","","Y","1,285","0","0","0","0","N","N","N","N","0","0","0","0","0","0","0","0","N","N","N","N","1","216,332","1,036,861"
"19011685","","roxatidine","","Y","1,281","0","0","0","0","N","N","N","N","0","0","0","0","0","0","0","0","N","N","N","N","0","45,711","249,216"
"19003206","","iopromide","","Y","1,280","0","0","0","0","N","N","N","N","0","0","0","0","0","0","0","0","N","N","N","N","0","33,416","33,429"
"46287466","","evolocumab","","Y","1,274","0","0","0","0","N","N","N","N","0","0","0","0","0","0","0","0","N","N","N","N","1","218,953","1,265,077"
"19045317","","digoxin antibodies Fab fragments","","Y","1,271","0","0","0","0","N","N","N","N","0","0","0","0","0","0","0","0","N","N","N","N","0","392,547","996,639"
"19017241","","iloperidone","","Y","1,269","0","0","0","0","N","N","N","N","0","0","0","0","0","0","0","0","N","N","N","N","1","49,809","299,800"
"19002257","","hydroxypropylcellulose","","Y","1,267","0","0","0","0","N","N","N","N","0","0","0","0","0","0","0","0","N","N","N","N","1","23,251","89,430"
"1773402","","Cefoperazone","","Y","1,266","0","0","0","0","N","N","N","N","0","0","0","0","0","0","0","0","N","N","N","N","0","193,314","389,225"
"704984","","Trifluoperazine","","Y","1,258","0","0","0","0","N","N","N","N","0","0","0","0","0","0","0","0","N","N","N","N","1","232,964","1,677,001"
"42709325","","tafluprost","","Y","1,255","0","0","0","0","N","N","N","N","0","0","0","0","0","0","0","0","N","N","N","N","1","411,474","1,145,527"
"19049709","","lornoxicam","","Y","1,252","0","0","0","0","N","N","N","N","0","0","0","0","0","0","0","0","N","N","N","N","0","261,463","1,076,972"
"1729323","","adefovir","","Y","1,251","0","0","0","0","N","N","N","N","0","0","0","0","0","0","0","0","N","N","N","N","1","33,202","282,729"
"1707800","","lomefloxacin","","Y","1,249","0","0","0","0","N","N","N","N","0","0","0","0","0","0","0","0","N","N","N","N","0","179,526","460,976"
"1380191","","Interferon gamma-1b","","Y","1,248","0","0","0","0","N","N","N","N","0","0","0","0","0","0","0","0","N","N","N","N","1","6,351","49,039"
"1300673","","Thrombin","","Y","1,233","0","0","0","0","N","N","N","N","0","0","0","0","0","0","0","0","N","N","N","N","1","1,978,865","4,357,538"
"789837","","Botulinum Toxin Type B","","Y","1,232","0","0","0","0","N","N","N","N","0","0","0","0","0","0","0","0","N","N","N","N","1","64,828","167,378"
"36878931","","Iomeprol","","Y","1,229","0","0","0","0","N","N","N","N","0","0","0","0","0","0","0","0","N","N","N","N","0","6","6"
"19013765","","respiratory syncytial virus immune globulin intravenous","","Y","1,225","0","0","0","0","N","N","N","N","0","0","0","0","0","0","0","0","N","N","N","N","0","426,043","1,424,097"
"905223","","Methoxsalen","","Y","1,218","0","0","0","0","N","N","N","N","0","0","0","0","0","0","0","0","N","N","N","N","1","41,870","130,202"
"46275719","","sacubitril","","Y","1,217","0","0","0","0","N","N","N","N","0","0","0","0","0","0","0","0","N","N","N","N","1","544,837","2,954,634"
"42800040","","avanafil","","Y","1,215","0","0","0","0","N","N","N","N","0","0","0","0","0","0","0","0","N","N","N","N","1","137,044","380,846"
"978236","","Eflornithine","","Y","1,205","0","0","0","0","N","N","N","N","0","0","0","0","0","0","0","0","N","N","N","N","1","197,663","534,505"
"919986","","apraclonidine","","Y","1,204","0","0","0","0","N","N","N","N","0","0","0","0","0","0","0","0","N","N","N","N","1","246,869","803,376"
"40170680","","dalfampridine","","Y","1,200","0","0","0","0","N","N","N","N","0","0","0","0","0","0","0","0","N","N","N","N","1","154,135","954,265"
"19056541","","benproperine","","Y","1,196","0","0","0","0","N","N","N","N","0","0","0","0","0","0","0","0","N","N","N","N","0","490,611","983,080"
"925636","","Oxymetazoline","","Y","1,188","0","0","0","0","N","N","N","N","0","0","0","0","0","0","0","0","N","N","N","N","1","3,777,827","9,019,018"
"756018","","Fluphenazine","","Y","1,186","0","0","0","0","N","N","N","N","0","0","0","0","0","0","0","0","N","N","N","N","1","463,120","3,122,652"
"43012577","","Catechin","","Y","1,184","0","0","0","0","N","N","N","N","0","0","0","0","0","0","0","0","N","N","N","N","0","59,347","59,368"
"19023508","","Dibekacin","","Y","1,181","0","0","0","0","N","N","N","N","0","0","0","0","0","0","0","0","N","N","N","N","0","1,620,495","3,240,990"
"1515417","","Urofollitropin","","Y","1,179","0","0","0","0","N","N","N","N","0","0","0","0","0","0","0","0","N","N","N","N","0","33,097","83,684"
"46275300","","brexpiprazole","","Y","1,177","0","0","0","0","N","N","N","N","0","0","0","0","0","0","0","0","N","N","N","N","0","276,856","1,472,241"
"19044812","","Phytosterols","","Y","1,162","0","0","0","0","N","N","N","N","0","0","0","0","0","0","0","0","N","N","N","N","1","17,861","64,843"
"1503983","","cetrorelix","","Y","1,160","0","0","0","0","N","N","N","N","0","0","0","0","0","0","0","0","N","N","N","N","1","92,368","208,666"
"960820","","Senna Leaf Extract","","Y","1,159","0","0","0","0","N","N","N","N","0","0","0","0","0","0","0","0","N","N","N","N","0","410,298","821,126"
"950370","","Carteolol","","Y","1,157","0","0","0","0","N","N","N","N","0","0","0","0","0","0","0","0","N","N","N","N","1","415,499","1,336,396"
"529076","","L1 protein, Human papillomavirus type 11 Vaccine","","Y","1,151","0","0","0","0","N","N","N","N","0","0","0","0","0","0","0","0","N","N","N","N","0","4,348,443","9,181,223"
"19066188","","Secretin","","Y","1,150","0","0","0","0","N","N","N","N","0","0","0","0","0","0","0","0","N","N","N","N","0","14,059","29,266"
"1592897","","plecanatide","","Y","1,148","0","0","0","0","N","N","N","N","0","0","0","0","0","0","0","0","N","N","N","N","1","102,412","368,772"
"700299","","Thioridazine","","Y","1,146","0","0","0","0","N","N","N","N","0","0","0","0","0","0","0","0","N","N","N","N","1","261,752","1,771,878"
"996625","","Fluorescein","","Y","1,136","0","0","0","0","N","N","N","N","0","0","0","0","0","0","0","0","N","N","N","N","1","1,290,649","1,706,585"
"43012718","","gadofosveset","","Y","1,132","0","0","0","0","N","N","N","N","0","0","0","0","0","0","0","0","N","N","N","N","0","18,254","37,732"
"42904298","","ocriplasmin","","Y","1,131","0","0","0","0","N","N","N","N","0","0","0","0","0","0","0","0","N","N","N","N","1","13,616","60,149"
"19135830","","rabies immune globulin, human","","Y","1,128","0","0","0","0","N","N","N","N","0","0","0","0","0","0","0","0","N","N","N","N","0","223,348","532,746"
"1147878","","zileuton","","Y","1,118","0","0","0","0","N","N","N","N","0","0","0","0","0","0","0","0","N","N","N","N","1","121,580","519,199"
"906874","","Oxyquinoline","","Y","1,116","0","0","0","0","N","N","N","N","0","0","0","0","0","0","0","0","N","N","N","N","1","67,767","174,043"
"35604506","","Sugammadex","","Y","1,114","0","0","0","0","N","N","N","N","0","0","0","0","0","0","0","0","N","N","N","N","1","1,069,809","2,444,967"
"19120306","","tranilast","","Y","1,112","0","0","0","0","N","N","N","N","0","0","0","0","0","0","0","0","N","N","N","N","0","586,537","1,570,993"
"1524769","","Oxandrolone","","Y","1,110","0","0","0","0","N","N","N","N","0","0","0","0","0","0","0","0","N","N","N","N","1","64,170","430,779"
"528271","","Neisseria meningitidis serogroup A capsular polysaccharide diphtheria toxoid protein conjugate vaccine","","Y","1,103","0","0","0","0","N","N","N","N","0","0","0","0","0","0","0","0","N","N","N","N","0","2,415,526","5,049,240"
"19042445","","tramazoline","","Y","1,098","0","0","0","0","N","N","N","N","0","0","0","0","0","0","0","0","N","N","N","N","0","965,295","2,544,073"
"1186385","","Levorotatory alkaloids of belladonna","","Y","1,095","0","0","0","0","N","N","N","N","0","0","0","0","0","0","0","0","N","N","N","N","0","28,804","103,539"
"1111220","","arformoterol","","Y","1,094","0","0","0","0","N","N","N","N","0","0","0","0","0","0","0","0","N","N","N","N","1","514,618","2,020,020"
"943191","","tyloxapol","","Y","1,092","0","0","0","0","N","N","N","N","0","0","0","0","0","0","0","0","N","N","N","N","0","2,237,797","4,480,019"
"42874212","","elvitegravir","","Y","1,090","0","0","0","0","N","N","N","N","0","0","0","0","0","0","0","0","N","N","N","N","1","325,253","2,734,262"
"1369939","","6-Aminocaproic Acid","","Y","1,083","0","0","0","0","N","N","N","N","0","0","0","0","0","0","0","0","N","N","N","N","1","1,032,663","2,594,607"
"44506770","","baicalin","","Y","1,079","0","0","0","0","N","N","N","N","0","0","0","0","0","0","0","0","N","N","N","N","0","61,315","61,315"
"40236897","","Roflumilast","","Y","1,073","0","0","0","0","N","N","N","N","0","0","0","0","0","0","0","0","N","N","N","N","1","382,590","2,129,430"
"1593397","","crisaborole","","Y","1,071","0","0","0","0","N","N","N","N","0","0","0","0","0","0","0","0","N","N","N","N","1","359,561","870,578"
"950316","","Ethyl Chloride","","Y","1,068","0","0","0","0","N","N","N","N","0","0","0","0","0","0","0","0","N","N","N","N","0","143,542","388,756"
"938362","","pemirolast","","Y","1,067","0","0","0","0","N","N","N","N","0","0","0","0","0","0","0","0","N","N","N","N","0","596,473","1,228,293"
"967496","","Lodoxamide","","Y","1,059","0","0","0","0","N","N","N","N","0","0","0","0","0","0","0","0","N","N","N","N","1","138,848","352,229"
"19054876","","dienogest","","Y","1,054","0","0","0","0","N","N","N","N","0","0","0","0","0","0","0","0","N","N","N","N","1","801,944","2,870,112"
"723344","","phendimetrazine","","Y","1,046","0","0","0","0","N","N","N","N","0","0","0","0","0","0","0","0","N","N","N","N","1","128,809","430,384"
"36878831","","nadifloxacin","","Y","1,045","0","0","0","0","N","N","N","N","0","0","0","0","0","0","0","0","N","N","N","N","0","1,501,212","3,592,525"
"36256128","","pranoprofen","","Y","1,044","0","0","0","0","N","N","N","N","0","0","0","0","0","0","0","0","N","N","N","N","0","589,834","1,280,803"
"19003953","","Rocuronium","","Y","1,037","0","0","0","0","N","N","N","N","0","0","0","0","0","0","0","0","N","N","N","N","1","26,418,519","56,194,135"
"1711246","","entecavir","","Y","1,036","0","0","0","0","N","N","N","N","0","0","0","0","0","0","0","0","N","N","N","N","1","133,829","1,122,071"
"44507693","","luliconazole","","Y","1,032","0","0","0","0","N","N","N","N","0","0","0","0","0","0","0","0","N","N","N","N","1","568,247","1,454,222"
"19042575","","tribenoside","","Y","1,030","0","0","0","0","N","N","N","N","0","0","0","0","0","0","0","0","N","N","N","N","0","251,221","697,748"
"921956","","Sinecatechins","","Y","1,029","0","0","0","0","N","N","N","N","0","0","0","0","0","0","0","0","N","N","N","N","1","68,282","153,971"
"703244","","paliperidone","","Y","1,028","0","0","0","0","N","N","N","N","0","0","0","0","0","0","0","0","N","N","N","N","1","686,508","4,865,775"
"19049410","","chloroprocaine","","Y","1,024","0","0","0","0","N","N","N","N","0","0","0","0","0","0","0","0","N","N","N","N","1","304,540","690,947"
"19012197","","Berberine","","Y","1,023","0","0","0","0","N","N","N","N","0","0","0","0","0","0","0","0","N","N","N","N","0","386,014","772,303"
"977421","","rimexolone","","Y","1,016","0","0","0","0","N","N","N","N","0","0","0","0","0","0","0","0","N","N","N","N","0","56,908","153,784"
"1345858","","Pindolol","","Y","1,012","0","0","0","0","N","N","N","N","0","0","0","0","0","0","0","0","N","N","N","N","1","186,146","1,144,362"
"725822","","Diethylpropion","","Y","1,009","0","0","0","0","N","N","N","N","0","0","0","0","0","0","0","0","N","N","N","N","1","126,192","408,380"
"45776537","","tavaborole","","Y","1,008","0","0","0","0","N","N","N","N","0","0","0","0","0","0","0","0","N","N","N","N","1","122,059","365,145"
"43525773","","Ospemifene","","Y","1,006","0","0","0","0","N","N","N","N","0","0","0","0","0","0","0","0","N","N","N","N","1","197,112","839,339"
"766209","","Selegiline","","Y","988","0","0","0","0","N","N","N","N","0","0","0","0","0","0","0","0","N","N","N","N","1","196,651","1,231,560"
"912476","","Becaplermin","","Y","981","0","0","0","0","N","N","N","N","0","0","0","0","0","0","0","0","N","N","N","N","1","86,542","219,247"
"904250","","Methazolamide","","Y","980","0","0","0","0","N","N","N","N","0","0","0","0","0","0","0","0","N","N","N","N","1","115,141","517,217"
"40164052","","Asenapine","","Y","975","0","0","0","0","N","N","N","N","0","0","0","0","0","0","0","0","N","N","N","N","1","222,540","1,098,869"
"1517998","","Pramlintide","","Y","974","0","0","0","0","N","N","N","N","0","0","0","0","0","0","0","0","N","N","N","N","1","170,873","623,817"
"1381253","","anagrelide","","Y","969","0","0","0","0","N","N","N","N","0","0","0","0","0","0","0","0","N","N","N","N","1","96,486","592,386"
"940535","","sulconazole","","Y","966","0","0","0","0","N","N","N","N","0","0","0","0","0","0","0","0","N","N","N","N","1","112,694","250,289"
"19054242","","Protamine Sulfate (USP)","","Y","964","0","0","0","0","N","N","N","N","0","0","0","0","0","0","0","0","N","N","N","N","1","1,138,797","2,837,530"
"19052903","","Promazine","","Y","956","0","0","0","0","N","N","N","N","0","0","0","0","0","0","0","0","N","N","N","N","0","147,153","672,992"
"912803","","Verteporfin","","Y","953","0","0","0","0","N","N","N","N","0","0","0","0","0","0","0","0","N","N","N","N","1","100,743","221,991"
"19087394","","lacosamide","","Y","951","0","0","0","0","N","N","N","N","0","0","0","0","0","0","0","0","N","N","N","N","1","659,081","4,983,727"
"19055153","","Flumazenil","","Y","950","0","0","0","0","N","N","N","N","0","0","0","0","0","0","0","0","N","N","N","N","1","1,785,214","3,864,165"
"19007721","","Thyrotropin","","Y","948","0","0","0","0","N","N","N","N","0","0","0","0","0","0","0","0","N","N","N","N","0","177,178","486,880"
"1511646","","pamidronate","","Y","946","0","0","0","0","N","N","N","N","0","0","0","0","0","0","0","0","N","N","N","N","1","292,450","921,538"
"957623","","amlexanox","","Y","944","0","0","0","0","N","N","N","N","0","0","0","0","0","0","0","0","N","N","N","N","0","55,453","124,275"
"1309799","","eplerenone","","Y","932","0","0","0","0","N","N","N","N","0","0","0","0","0","0","0","0","N","N","N","N","1","487,394","3,219,955"
"705219","","HYLAN G-F 20","","Y","924","0","0","0","0","N","N","N","N","0","0","0","0","0","0","0","0","N","N","N","N","0","537,131","1,367,233"
"42799567","","Docosaenoic Acid","","Y","920","0","0","0","0","N","N","N","N","0","0","0","0","0","0","0","0","N","N","N","N","1","212,884","875,591"
"1398399","","exemestane","","Y","914","0","0","0","0","N","N","N","N","0","0","0","0","0","0","0","0","N","N","N","N","1","439,681","2,711,696"
"1536743","","ganirelix","","Y","911","0","0","0","0","N","N","N","N","0","0","0","0","0","0","0","0","N","N","N","N","1","184,418","428,230"
"958994","","Aloe Polysaccharide","","Y","902","0","0","0","0","N","N","N","N","0","0","0","0","0","0","0","0","N","N","N","N","1","110,742","285,807"
"948856","","Polyvinyl Alcohol","","Y","897","0","0","0","0","N","N","N","N","0","0","0","0","0","0","0","0","N","N","N","N","0","1,291,934","4,603,682"
"19049038","","Estriol","","Y","896","0","0","0","0","N","N","N","N","0","0","0","0","0","0","0","0","N","N","N","N","0","1,435,349","3,276,894"
"19010309","","Water","","Y","892","0","0","0","0","N","N","N","N","0","0","0","0","0","0","0","0","N","N","N","N","1","9,934,291","27,536,364"
"45775324","","diatrizoic acid","","Y","888","0","0","0","0","N","N","N","N","0","0","0","0","0","0","0","0","N","N","N","N","0","0","0"
"35604680","","Tetanus immune globulin","","Y","886","0","0","0","0","N","N","N","N","0","0","0","0","0","0","0","0","N","N","N","N","0","169,053","341,164"
"932815","","Levobunolol","","Y","885","0","0","0","0","N","N","N","N","0","0","0","0","0","0","0","0","N","N","N","N","1","576,675","2,130,268"
"40220740","","lifitegrast","","Y","884","0","0","0","0","N","N","N","N","0","0","0","0","0","0","0","0","N","N","N","N","1","604,394","1,983,467"
"1544838","","Insulin, Glulisine, Human","","Y","880","0","0","0","0","N","N","N","N","0","0","0","0","0","0","0","0","N","N","N","N","1","834,194","3,097,228"
"45775760","","suvorexant","","Y","879","0","0","0","0","N","N","N","N","0","0","0","0","0","0","0","0","N","N","N","N","1","561,943","2,704,626"
"42709320","","ingenol mebutate","","Y","875","0","0","0","0","N","N","N","N","0","0","0","0","0","0","0","0","N","N","N","N","1","232,440","511,216"
"1326012","","Isradipine","","Y","869","0","0","0","0","N","N","N","N","0","0","0","0","0","0","0","0","N","N","N","N","1","184,917","1,044,192"
"40798704","","Cefmenoxime","","Y","864","0","0","0","0","N","N","N","N","0","0","0","0","0","0","0","0","N","N","N","N","0","4,320,586","13,095,155"
"1140123","","acrivastine","","Y","857","0","0","0","0","N","N","N","N","0","0","0","0","0","0","0","0","N","N","N","N","1","240,735","677,855"
"19080985","","Iohexol","","Y","855","0","0","0","0","N","N","N","N","0","0","0","0","0","0","0","0","N","N","N","N","0","4,569,196","11,059,376"
"45775540","","iodine I-131","","Y","850","0","0","0","0","N","N","N","N","0","0","0","0","0","0","0","0","N","N","N","N","0","302,323","302,323"
"1558471","","cabergoline","","Y","848","0","0","0","0","N","N","N","N","0","0","0","0","0","0","0","0","N","N","N","N","1","830,340","3,558,779"
"792777","","Varicella zoster virus glycoprotein E","","Y","846","0","0","0","0","N","N","N","N","0","0","0","0","0","0","0","0","N","N","N","N","0","6,677,824","13,796,134"
"1597235","","follitropin beta","","Y","842","0","0","0","0","N","N","N","N","0","0","0","0","0","0","0","0","N","N","N","N","0","238,240","651,058"
"1319998","","Acebutolol","","Y","841","0","0","0","0","N","N","N","N","0","0","0","0","0","0","0","0","N","N","N","N","1","305,588","2,052,074"
"916751","","Lindane","","Y","840","0","0","0","0","N","N","N","N","0","0","0","0","0","0","0","0","N","N","N","N","1","233,423","515,125"
"42900344","","barium chloride","","Y","836","0","0","0","0","N","N","N","N","0","0","0","0","0","0","0","0","N","N","N","N","0","0","0"
"36878782","","Multivitamin preparation","","Y","832","0","0","0","0","N","N","N","N","0","0","0","0","0","0","0","0","N","N","N","N","0","40,410,107","122,057,543"
"40163615","","dronedarone","","Y","829","0","0","0","0","N","N","N","N","0","0","0","0","0","0","0","0","N","N","N","N","1","657,036","3,598,484"
"1586808","","synthetic conjugated estrogens, B","","Y","826","0","0","0","0","N","N","N","N","0","0","0","0","0","0","0","0","N","N","N","N","0","162,611","943,706"
"966468","","Halcinonide","","Y","819","0","0","0","0","N","N","N","N","0","0","0","0","0","0","0","0","N","N","N","N","1","158,301","358,083"
"19081224","","Iopamidol","","Y","816","0","0","0","0","N","N","N","N","0","0","0","0","0","0","0","0","N","N","N","N","0","1,659,528","1,659,804"
"1344143","","Albumin Human, USP","","Y","813","0","0","0","0","N","N","N","N","0","0","0","0","0","0","0","0","N","N","N","N","1","3,838,270","14,249,653"
"1548111","","cinacalcet","","Y","811","0","0","0","0","N","N","N","N","0","0","0","0","0","0","0","0","N","N","N","N","1","930,602","6,287,713"
"1512446","","Doxercalciferol","","Y","804","0","0","0","0","N","N","N","N","0","0","0","0","0","0","0","0","N","N","N","N","1","919,135","18,093,665"
"733008","","Perphenazine","","Y","799","0","0","0","0","N","N","N","N","0","0","0","0","0","0","0","0","N","N","N","N","1","505,477","3,319,794"
"785649","","Ketamine","","Y","796","0","0","0","0","N","N","N","N","0","0","0","0","0","0","0","0","N","N","N","N","1","4,010,684","8,486,802"
"1114620","","Nedocromil","","Y","793","0","0","0","0","N","N","N","N","0","0","0","0","0","0","0","0","N","N","N","N","1","505,881","1,279,448"
"1588712","","Follicle Stimulating Hormone","","Y","790","0","0","0","0","N","N","N","N","0","0","0","0","0","0","0","0","N","N","N","N","1","425,789","1,205,148"
"992153","","THONZONIUM","","Y","784","0","0","0","0","N","N","N","N","0","0","0","0","0","0","0","0","N","N","N","N","1","240,958","522,896"
"40230761","","lurasidone","","Y","783","0","0","0","0","N","N","N","N","0","0","0","0","0","0","0","0","N","N","N","N","1","1,150,937","6,283,943"
"19080982","","ranibizumab","","Y","779","0","0","0","0","N","N","N","N","0","0","0","0","0","0","0","0","N","N","N","N","1","1,697,526","5,062,579"
"40224159","","alcaftadine","","Y","778","0","0","0","0","N","N","N","N","0","0","0","0","0","0","0","0","N","N","N","N","1","282,985","670,561"
"40798852","","Gualenate","","Y","771","0","0","0","0","N","N","N","N","0","0","0","0","0","0","0","0","N","N","N","N","0","3,011,925","6,920,465"
"45775080","","efinaconazole","","Y","750","0","0","0","0","N","N","N","N","0","0","0","0","0","0","0","0","N","N","N","N","1","691,083","1,884,308"
"40244151","","Bupivacaine liposome","","Y","749","0","0","0","0","N","N","N","N","0","0","0","0","0","0","0","0","N","N","N","N","1","0","0"
"1763339","","Rimantadine","","Y","738","0","0","0","0","N","N","N","N","0","0","0","0","0","0","0","0","N","N","N","N","1","173,408","362,444"
"19097463","","gadoteridol","","Y","725","0","0","0","0","N","N","N","N","0","0","0","0","0","0","0","0","N","N","N","N","0","503,442","1,064,513"
"1792515","","Chloroquine","","Y","721","0","0","0","0","N","N","N","N","0","0","0","0","0","0","0","0","N","N","N","N","1","425,711","1,012,567"
"1521987","","Teriparatide","","Y","720","0","0","0","0","N","N","N","N","0","0","0","0","0","0","0","0","N","N","N","N","1","293,402","1,693,917"
"42873636","","mirabegron","","Y","712","0","0","0","0","N","N","N","N","0","0","0","0","0","0","0","0","N","N","N","N","1","1,683,393","8,543,213"
"958396","","butenafine","","Y","672","0","0","0","0","N","N","N","N","0","0","0","0","0","0","0","0","N","N","N","N","1","384,137","937,275"
"947705","","podofilox","","Y","667","0","0","0","0","N","N","N","N","0","0","0","0","0","0","0","0","N","N","N","N","1","561,281","1,247,159"
"724816","","Oxazepam","","Y","656","0","0","0","0","N","N","N","N","0","0","0","0","0","0","0","0","N","N","N","N","1","1,008,361","4,575,682"
"1531601","","Insulin, Aspart Protamine, Human","","Y","630","0","0","0","0","N","N","N","N","0","0","0","0","0","0","0","0","N","N","N","N","1","1,657,809","8,174,111"
"986117","","Ketotifen","","Y","629","0","0","0","0","N","N","N","N","0","0","0","0","0","0","0","0","N","N","N","N","0","3,001,948","8,184,720"
"980311","","COLLAGENASE","","Y","627","0","0","0","0","N","N","N","N","0","0","0","0","0","0","0","0","N","N","N","N","1","1,412,576","4,206,027"
"19008009","","Cosyntropin","","Y","624","0","0","0","0","N","N","N","N","0","0","0","0","0","0","0","0","N","N","N","N","0","441,813","1,106,581"
"1331247","","Pentoxifylline","","Y","618","0","0","0","0","N","N","N","N","0","0","0","0","0","0","0","0","N","N","N","N","1","1,121,612","5,478,247"
"1189458","","frovatriptan","","Y","615","0","0","0","0","N","N","N","N","0","0","0","0","0","0","0","0","N","N","N","N","1","714,905","2,186,900"
"950882","","clocortolone","","Y","614","0","0","0","0","N","N","N","N","0","0","0","0","0","0","0","0","N","N","N","N","1","332,292","715,039"
"19000498","","Mefloquine","","Y","613","0","0","0","0","N","N","N","N","0","0","0","0","0","0","0","0","N","N","N","N","1","998,964","2,311,402"
"1525278","","estropipate","","Y","612","0","0","0","0","N","N","N","N","0","0","0","0","0","0","0","0","N","N","N","N","1","524,340","3,005,681"
"756349","","Flurazepam","","Y","610","0","0","0","0","N","N","N","N","0","0","0","0","0","0","0","0","N","N","N","N","1","498,711","1,905,148"
"1317967","","aliskiren","","Y","604","0","0","0","0","N","N","N","N","0","0","0","0","0","0","0","0","N","N","N","N","1","693,713","3,919,528"
"991003","","retapamulin","","Y","598","0","0","0","0","N","N","N","N","0","0","0","0","0","0","0","0","N","N","N","N","1","303,461","643,024"
"904351","","Aminolevulinic Acid","","Y","597","0","0","0","0","N","N","N","N","0","0","0","0","0","0","0","0","N","N","N","N","1","804,600","1,790,621"
"19069003","","Sodium Acetate, Anhydrous","","Y","595","0","0","0","0","N","N","N","N","0","0","0","0","0","0","0","0","N","N","N","N","0","0","0"
"1784444","","Ivermectin","","Y","593","0","0","0","0","N","N","N","N","0","0","0","0","0","0","0","0","N","N","N","N","1","1,569,584","3,637,360"
"1305637","","Methylergonovine","","Y","587","0","0","0","0","N","N","N","N","0","0","0","0","0","0","0","0","N","N","N","N","1","2,034,155","5,239,317"
"19080226","","milnacipran","","Y","584","0","0","0","0","N","N","N","N","0","0","0","0","0","0","0","0","N","N","N","N","1","581,965","3,295,971"
"1763779","","Griseofulvin","","Y","583","0","0","0","0","N","N","N","N","0","0","0","0","0","0","0","0","N","N","N","N","1","1,727,366","4,170,761"
